study_hours_per_week,sleep_hours_per_day,attendance_percentage,assignments_completed,final_grade,participation_level_Low,participation_level_Medium,internet_access_Yes,parental_education_High School,parental_education_Master's,parental_education_PhD,extracurricular_Yes,part_time_job_Yes
0.5272301366129832,0.6852355095063283,0.9932445868260613,0.22222222222222227,71.1048973686686,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.42140039424924697,0.8818833280940261,0.8834779360712495,0.5555555555555556,62.24002056897754,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5523925341278932,0.2202864852361719,0.6834691607742798,1.0,65.26885546697802,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.6982827538457819,0.6125938473381141,0.5200944918695045,0.22222222222222227,66.60992125033138,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.40541888199055515,0.3698714861756347,0.8311266213446076,0.3333333333333333,58.96748427829645,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.4054216182862476,0.4025749232470608,0.7606641631219673,0.5555555555555556,63.18345281572739,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.7076465803623431,0.38152121515222626,0.8766706200328396,0.8888888888888888,68.478047756727,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5723502326365959,0.3272018460640369,0.8165476532728704,0.22222222222222227,61.12408911268622,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.36619871345528576,0.5097043255889655,0.912362106001745,0.3333333333333333,59.59878025980917,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.5348711183754387,0.33380997671779244,0.5459224778527298,0.44444444444444436,72.14665345263793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3672081623090341,0.5540913651559678,0.9742932219243574,0.7777777777777779,66.58014083945928,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.3668228188494016,0.48995237811017267,0.7153708393701503,0.44444444444444436,56.50582502649447,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.4847714897054501,0.4522103906267181,1.0000000000000004,0.5555555555555556,68.6936924501433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.1255644036681448,0.31848726759168056,0.5103250739779246,0.6666666666666667,59.68224432092437,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.15695813902560563,0.3846457338863336,1.0000000000000004,0.44444444444444436,63.46567993660338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3507298562376157,0.6510782451651513,0.7154427911000467,0.44444444444444436,69.1501451455683,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.27563925772204045,0.6001834375248762,0.5190583287792592,0.5555555555555556,58.899195816561885,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.49681899987699,0.30448895104028995,0.5577956417505123,0.8888888888888888,61.90227642508853,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.2931070985242426,0.5198664610858452,0.5956095319169776,1.0,68.1521830625087,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.20906049422189588,0.6502774246743579,0.7677582185260299,0.5555555555555556,58.71830050678006,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6887192392647035,0.16611894377572578,0.7905728989842715,0.8888888888888888,67.12402210838111,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.4068150610300218,0.6086720384759872,0.5370285280839568,0.22222222222222227,57.383170545695805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4556991452257651,0.3674752482108308,0.6640498947704292,0.7777777777777779,67.24944206745378,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.20698641340886825,0.6141197337186322,1.0000000000000004,0.6666666666666667,66.21534875177525,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.3537139903569139,0.34734816869149654,1.0000000000000004,0.6666666666666667,66.32628341961238,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4629315427294221,0.13902357986709624,0.7705693653800725,0.44444444444444436,56.96587647407144,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.2526121815407273,0.17449151242336747,0.6784685231260523,0.6666666666666667,56.35426721092867,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5070607808353897,0.5096169893322766,0.6974352591862685,1.0,66.50387639658909,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.3443379961246436,0.5519445003442964,0.8115407871209865,0.44444444444444436,69.19972026142752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3958288194788983,0.31913667497911824,0.43318793947186895,0.7777777777777779,66.72596653965225,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3441600090728783,0.627718491755475,0.6101698307646619,0.44444444444444436,69.95017295713272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.753157475195934,0.16769598754620807,0.2838660041589902,0.1111111111111111,63.11799632144069,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.4421949069881221,0.4867840402705368,0.7619908606846435,0.6666666666666667,65.00027513603335,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.2681592896184611,0.25779676004750884,0.8193279121266963,0.1111111111111111,56.11418119358482,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.5815352631283093,0.3696327784395681,0.5579573526781854,0.44444444444444436,68.97286140709853,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2409705027826074,0.5094797342632829,1.0000000000000004,1.0,71.21287650954056,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.4792550436119036,0.32791732694320963,0.38625586406796275,0.7777777777777779,62.41914111228187,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.11783275713114852,0.4230888911540349,0.33108389352009393,0.22222222222222227,57.79647134112225,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2230801029613727,0.7012585618428879,0.7215796923641173,0.44444444444444436,60.49083108068996,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.47725465042263165,0.3846216260953703,0.9117945890081534,0.0,59.738584793739754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5675222077770128,0.6671384224130283,1.0000000000000004,0.0,64.56201612324213,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4730058246427729,0.27405862906847656,0.5635765833471269,0.5555555555555556,61.40637710472091,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.425169730713071,0.6059608355830566,0.9190972007034328,0.6666666666666667,73.03220523677503,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.394260495179563,0.7883137241315801,0.660777190943866,0.5555555555555556,61.323609714955495,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.1980241127165399,0.005671099974542182,0.629765814897473,0.1111111111111111,46.10023899742033,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.32447040971199304,0.34062094890590466,0.8740038583204361,0.3333333333333333,63.041834130132855,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.36767131595114655,0.615414425436108,0.8205133789534043,0.44444444444444436,62.00214418592741,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6206314821475971,0.4593909227914015,0.30518290793629976,0.44444444444444436,62.79957667426357,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5017141593725214,0.5742291746742618,1.0000000000000004,0.1111111111111111,68.46227859516661,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.15060441855065548,0.37920296265683606,0.9887902853478105,0.22222222222222227,53.48096556210209,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.49845843934357686,0.5173179574945801,0.5250366727130498,1.0,59.54188248637453,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.38026406437505833,0.468864552921584,0.761200172566793,0.8888888888888888,65.01622590533674,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.33162411106011797,0.7335564123319616,0.7839124468922476,0.1111111111111111,54.896430901513035,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.546390492584589,0.5508841686602428,0.7299550444608247,0.5555555555555556,66.07193779104115,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6162776981937697,0.5675205324150405,0.542437958597235,0.3333333333333333,70.2737783053842,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5996577976304776,0.4176246067755065,0.5143863811553686,0.1111111111111111,57.28130098249722,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.30457485724067135,0.40247875518550136,0.6637725475414982,0.22222222222222227,60.408014027467516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3929090484692421,0.4134883624360759,0.9408433167978285,1.0,70.78896687459549,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.49965501634503845,0.5788904284756595,0.7953741702227988,0.6666666666666667,56.82792237393727,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.6070352989648375,0.41580310383594754,0.5839866332119579,0.44444444444444436,59.750351470601814,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.3645820714702294,0.5579549713792826,0.8481158327784208,0.8888888888888888,57.25569278329583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.41350128166714156,0.9150801597290881,0.011032293244432445,0.7777777777777779,60.11884667827508,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2600552821101064,0.6742249406863383,0.9353024431494834,0.8888888888888888,68.75093066457893,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.24507667376433262,0.4347952935664319,0.2674191710073721,1.0,63.68489397824789,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5798654148434774,0.740242784432789,0.5858765102054568,0.6666666666666667,73.07437409118965,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6704844492062483,0.4183849253956897,0.41078765993322985,0.44444444444444436,60.38520855377566,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.4324427575143888,0.09237509296442936,0.37032093400076027,0.22222222222222227,56.98508467145449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6116999274264485,0.29838273781651914,0.9380912454634971,0.5555555555555556,69.20690556380517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5047171152857168,0.125841615794829,0.5615379032249175,0.6666666666666667,62.74627861688899,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.3369244853435904,0.4296973031917384,0.7498009526883052,0.3333333333333333,58.08425588239202,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5046770453625133,0.5036836758379104,0.6588321166659044,0.44444444444444436,60.761735905927935,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7007838721887727,0.8352874624550566,0.7799841140783088,0.44444444444444436,68.57911591169099,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.4384734379261192,0.5653854747528326,0.6874442381376529,0.7777777777777779,69.53044115536065,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7052183870801121,0.45617989423822713,0.37302375935183596,0.7777777777777779,63.83000001032588,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
0.00782026042948708,0.6658811162366978,0.9000411742620411,0.3333333333333333,54.37968769391672,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5814281951736484,0.05777293819842311,0.5555132962259357,0.1111111111111111,57.442579263473036,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.45895228915080627,0.5471229116217131,0.3097634979135697,0.1111111111111111,55.54741286841427,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.39460988603346653,0.6541730387773936,0.5706911114606914,0.1111111111111111,45.143059742174366,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4597379072003614,0.2042827508440317,1.0000000000000004,0.6666666666666667,66.32583033016493,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.11318295867762895,0.7287508086413859,0.866272174054866,0.44444444444444436,55.192282134408174,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4078324631381925,0.567699281498883,0.5890648013466664,0.8888888888888888,70.47443184224488,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5039632063630688,0.4169424172198397,0.5889247795752457,0.5555555555555556,68.58050542561769,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6907601185680303,0.6265563732212571,0.5953117759418602,1.0,83.46556087341752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.35806607473216984,0.954138571560879,1.0000000000000004,0.7777777777777779,72.3904855147668,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.30969551062891315,0.5363732510116992,0.757993551394319,0.1111111111111111,49.23268145154328,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.36081827051368837,0.5496441172600672,0.7691168164657123,0.0,56.81828321367571,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5970114640614568,0.40812782009195114,0.9079066070538215,0.22222222222222227,68.41510391673957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.49923629605439185,0.33003112610704166,0.7248948171326086,0.7777777777777779,65.0499660356193,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.35615107714993793,0.6660671633088491,0.6097847035741921,0.22222222222222227,57.90824973503435,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5299890166300036,0.3287832348182267,0.6242806127832403,0.1111111111111111,58.82039445260687,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4606240360024511,0.5143132474438785,0.6531253724105563,0.7777777777777779,77.2237910190096,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.605885276199926,0.40446851064697675,0.6610745977646086,0.3333333333333333,55.38277111368139,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.3274355954648857,0.5957959651492786,0.837926021953527,0.7777777777777779,68.96139717269261,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3898340866781497,0.5667324210573899,0.6816923302892177,0.8888888888888888,63.950929696084344,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3790930855890849,0.7075079888515798,0.839084573221005,0.22222222222222227,53.26413286056319,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.20052528642242468,0.39799672022905064,0.65101769940958,0.5555555555555556,58.41860932475845,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.49379782395520705,0.4460250129413259,0.6878635148710006,0.3333333333333333,63.8764846425511,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.48795365647442596,0.3042472568435386,0.20765101905509775,0.6666666666666667,65.73750498790861,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4452966872181879,0.41114134798477764,0.8815573948377149,0.8888888888888888,73.0655535294772,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.40534658888191993,0.5754600986089704,0.7497973905034105,1.0,76.0395181074023,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.20854932076937538,0.6513977233290704,0.9004442633313618,0.1111111111111111,62.77972261523862,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3743368906502179,0.315566935164475,0.0,0.5555555555555556,49.55405973343401,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.3873253583566495,0.6739211840211323,1.0000000000000004,0.22222222222222227,66.23281153519997,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3107315662408413,0.7711275717609902,0.6374048888446575,0.8888888888888888,69.48771786364948,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.41756349250010955,0.5826869806447403,0.9259187416863162,0.5555555555555556,64.93537835535204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5117862539135343,0.8753591625116135,0.42923093432651704,0.0,60.107248292600765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.758808761312866,0.34524216017928544,0.8113687414643413,0.7777777777777779,70.45662215462623,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.47354074658308426,0.2510690593377167,0.42610719396609564,1.0,58.876827206757454,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.48736950956490516,0.14425595021914428,0.5254514270821535,0.44444444444444436,62.199332147680344,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.43203679181674987,0.7992088622978366,1.0000000000000004,0.5555555555555556,63.554530327002155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.12464924189460419,0.6308731312708116,0.6255910579351167,0.0,56.25556183306589,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.44002546520290836,0.4888830658179091,0.7199567498293393,0.3333333333333333,68.6896789161019,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.45448281276794883,0.5559937252639642,0.8708610256926281,0.0,56.823265980951255,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8549847965253254,0.27490219054032483,0.784294358530254,0.8888888888888888,74.96148208094533,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.41238428364759067,0.9891503959233654,0.7044615702463508,0.8888888888888888,69.24923411024999,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.49470233483337983,0.5258442363950455,0.7540686659541027,0.5555555555555556,64.97397234604972,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4386591494935706,0.5218789589209787,1.0000000000000004,1.0,70.6140316220359,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.24966477150785576,0.6451533247797387,0.6563584411564785,1.0,57.34022454594506,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.6349149135302812,0.5962018463473429,0.7161799913151703,0.0,67.9115255804273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5697666165589068,0.5447768048558264,0.9126168400610499,1.0,70.04719721903243,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5762831022849522,0.3419051089109377,0.925304408697218,0.44444444444444436,59.55070513019509,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.2928798686453213,0.5942936714271994,0.9441501050092418,0.6666666666666667,61.72331460222422,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.6782434962671275,0.8764048992950066,0.8173704423708408,0.3333333333333333,71.25869588682227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.21080260064573092,0.7690840092309956,0.4053920639598054,0.5555555555555556,63.95147111184636,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5422539600778229,0.8186373253278796,1.0000000000000004,0.6666666666666667,69.44502394064881,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.809520382079441,0.39775686471376304,0.40461966764488766,0.44444444444444436,69.94350522502701,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.279355056922663,0.3020790359482839,0.7396575600273407,0.5555555555555556,56.12964472192269,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3500614895106491,0.4748426159800705,0.4952752153736508,0.3333333333333333,54.40593398577347,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
0.46105300529238463,0.511144982457739,0.6548509704875474,0.44444444444444436,57.840456406704455,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3605318354250779,0.7188383036941897,0.7456987140970432,0.7777777777777779,67.31253222148212,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.18600053926675564,0.16150707405703613,0.7439864617493601,0.6666666666666667,49.897550015582915,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.45587160691211565,0.8059100638921226,0.7672390781611216,0.6666666666666667,65.7182127430474,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.2673938254900936,0.4683984202842022,1.0000000000000004,0.0,52.01244458552124,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.5233765162169746,0.41462378601051597,0.774548861579325,0.3333333333333333,59.047238561854066,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.29120707207214386,0.29757912494796646,0.6132265779416857,0.6666666666666667,58.878356026269806,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.702766845280701,0.16902866562684626,0.892600494531596,0.1111111111111111,66.50601662488394,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.31390222905507154,0.664634116792383,0.9447143318495965,1.0,72.0581687816938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3907675250768318,0.5146635934376809,0.3858299158816054,0.5555555555555556,57.42008560735529,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.5800306473393895,0.24200782005178922,0.8078139551342476,0.8888888888888888,70.81671226964072,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
0.23930039170545186,0.24098424558727682,0.8318085974858702,0.3333333333333333,48.68028526888606,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.4823544335451327,0.4328430601419744,0.6008776746316613,0.5555555555555556,54.74333749496117,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.6623015701581825,0.8338043050578787,0.9877764780829801,0.44444444444444436,83.47753326896003,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.17653057201757316,0.448081729727279,0.6349849170527282,0.8888888888888888,60.185308156951734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4752167541998284,0.19937140937637898,0.6987174207619891,0.5555555555555556,63.83754955573306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.48775824348584834,0.45085138718281126,0.6296630305865833,0.8888888888888888,70.0572542441509,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5747482564073294,0.4454552860504659,0.6732834760504898,0.0,61.524379699734645,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
0.2382859926314308,0.0,0.4161970806513837,0.22222222222222227,47.60319010628848,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.22436834226373176,0.4891410266964378,0.336708164433666,0.22222222222222227,55.87136349588759,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.5314347053805941,0.4538130939582645,1.0000000000000004,0.3333333333333333,67.56465378749728,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.49394188998330874,0.6392412729626837,0.4738441841577914,1.0,75.69507015056776,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.48619325283542386,0.8697912189890691,0.44044839570400773,0.22222222222222227,63.57965681442429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5021858126939402,0.7253130059095516,0.17176763319815436,0.44444444444444436,65.71716019396459,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3311069908480293,0.4462222618890339,0.5219385032883195,0.44444444444444436,63.04454747693011,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.48315339397127827,0.2786948182516662,0.36375227380790465,1.0,67.75191950954208,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.49328985666089126,1.0,1.0000000000000004,0.6666666666666667,81.6260104159101,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.3253858747733831,0.5118436868028977,0.9031743101079202,0.5555555555555556,57.651304420363836,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.7554068629685706,0.5027858583825893,0.5105649617140582,0.5555555555555556,69.3898763025285,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5234165979297423,0.4951749825779994,1.0000000000000004,0.1111111111111111,63.777055397958335,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.24589386157733634,0.539616952153571,0.896688130752215,0.7777777777777779,59.345668209164074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.553870045883416,0.47112791761521144,0.5945727099782849,1.0,67.38505981555893,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.28199749940655755,0.3852675986239529,0.0917608221210946,0.3333333333333333,48.114469656767234,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.575625211734853,0.39062821175192153,1.0000000000000004,0.6666666666666667,74.66705686205263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.6375437076123451,0.49344934595680034,0.3483799418448994,0.6666666666666667,53.4207763594196,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3076640580524927,0.39131504577324705,0.2892269880680871,0.6666666666666667,61.468830022462726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6050071326518314,0.3574308434645672,0.9061231779439813,0.0,61.97138296672604,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
